DATAFLOW,LAST UPDATE,freq,sex,wstatus,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2011,21.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2012,20.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2013,19.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2014,18.1,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2015,15.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2016,15.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2017,14.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2018,14.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2019,13.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2020,11.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2021,9.7,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2022,11.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2023,11.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Spain,2024,10.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,1999,7.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2000,6.5,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2001,7.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2002,7.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2003,8.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2004,7.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2005,8.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2006,7.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2007,7.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2008,7.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2009,9.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2010,9.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2011,8.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2012,8.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2013,8.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2014,7.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2015,7.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2016,6.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2017,6.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2018,7.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2019,6.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2020,7.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2021,7.1,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2022,6.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2023,7.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Finland,2024,7.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,1999,13.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2000,11.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2001,12.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2002,11.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2003,11.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2004,10.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2005,10.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2006,10.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2007,10.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2008,9.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2009,10.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2010,10.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2011,10.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2012,10.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2013,8.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2014,7.8,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2015,8.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2016,7.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2017,7.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2018,6.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2019,6.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2020,6.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2021,6.1,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2022,6.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2023,5.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,France,2024,6.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2002,6.9,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2003,6.4,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2004,4.6,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2005,4.2,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2006,4.1,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2007,2.9,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2008,3.7,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2009,4.8,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2010,3.8,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2011,4.0,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2012,4.2,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2013,3.2,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2014,2.5,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2015,1.9,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2016,2.1,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2017,2.1,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2018,3.0,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2019,3.0,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2020,2.1,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2021,1.8,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2022,1.4,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2023,1.2,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Croatia,2024,1.4,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,1999,12.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2000,13.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2001,12.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2002,11.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2003,11.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2004,11.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2005,11.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2006,11.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2007,10.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2008,11.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2009,10.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2010,10.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2011,10.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2012,11.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2013,11.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2014,10.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2015,11.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2016,11.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2017,13.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2018,12.3,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2019,11.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2020,11.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2021,11.7,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2022,11.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2023,10.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Hungary,2024,9.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,1999,24.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2000,21.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2001,22.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2002,20.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2003,19.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2004,19.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2005,18.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2006,17.0,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2007,16.4,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2008,16.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2009,16.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2010,15.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2011,14.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2012,14.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2013,13.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2014,12.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2015,11.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2016,11.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2017,11.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2018,12.1,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2019,11.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2020,11.3,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2021,10.5,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2022,9.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2023,7.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Italy,2024,7.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2000,12.8,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2001,11.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2002,11.4,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2003,9.1,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2004,8.6,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2005,5.7,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2006,6.0,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2007,5.5,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2008,4.7,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2009,5.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2010,6.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2011,4.6,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2012,4.6,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2013,4.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2014,4.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2015,4.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2016,3.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2017,3.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2018,3.0,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2019,2.8,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2020,3.4,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2021,4.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2022,4.0,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2023,6.1,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Lithuania,2024,6.8,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,1999,19.4,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2000,17.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2001,17.2,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2002,19.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2003,10.2,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2004,12.7,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2005,9.6,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2006,10.4,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2007,8.4,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2008,10.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2009,6.6,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2010,6.0,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2011,4.8,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2012,5.5,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2013,3.7,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2014,3.7,bu,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2015,8.1,b,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2016,4.2,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2017,4.6,u,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2018,5.9,,
ESTAT:EDAT_LFSE_14(1.0),14/04/25 23:00:00,Annual,Females,Population,From 18 to 24 years,Percentage,Luxembourg,2019,5.5,,
